Date,Close,High,Low,Open,Volume
2009-01-05 00:00:00+00:00,10335.9296875,10392.1201171875,10150.6796875,10241.509765625,55600
2009-01-06 00:00:00+00:00,9586.8798828125,10469.7197265625,9510.150390625,10424.9599609375,217600
2009-01-08 00:00:00+00:00,9406.4697265625,9630.400390625,9250.8203125,9434.849609375,158200
2009-01-12 00:00:00+00:00,9071.3603515625,9261.0,8992.919921875,9042.3603515625,45200
2009-01-13 00:00:00+00:00,9370.490234375,9412.9697265625,9071.3603515625,9223.16015625,32000
2009-01-14 00:00:00+00:00,9046.740234375,9123.7802734375,8946.6201171875,9000.6201171875,37600
2009-01-15 00:00:00+00:00,9323.58984375,9342.4697265625,9125.650390625,9125.650390625,35400
2009-01-20 00:00:00+00:00,8779.169921875,9051.3095703125,8734.9296875,8900.7802734375,32400
2009-01-21 00:00:00+00:00,8813.83984375,8927.6904296875,8699.3203125,8905.9697265625,39200
2009-01-22 00:00:00+00:00,8674.349609375,8858.83984375,8631.599609375,8804.150390625,44000
2009-01-26 00:00:00+00:00,9004.080078125,9021.9697265625,8791.580078125,8803.0703125,34200
2009-01-27 00:00:00+00:00,9257.4697265625,9270.75,9053.7998046875,9077.650390625,39800
2009-01-28 00:00:00+00:00,9236.2802734375,9379.6796875,9164.9599609375,9340.58984375,38800
2009-01-29 00:00:00+00:00,9424.240234375,9438.3095703125,9088.150390625,9111.1201171875,48000
2009-02-02 00:00:00+00:00,9149.2998046875,9302.25,9040.5595703125,9128.990234375,46000
2009-02-03 00:00:00+00:00,9201.849609375,9338.2099609375,9164.16015625,9226.2001953125,41600
2009-02-04 00:00:00+00:00,9090.8798828125,9247.08984375,9017.080078125,9241.5595703125,29600
2009-02-05 00:00:00+00:00,9300.8603515625,9321.3798828125,9160.830078125,9161.490234375,28400
2009-02-09 00:00:00+00:00,9647.4697265625,9724.8701171875,9510.6298828125,9589.9501953125,45000
2009-02-10 00:00:00+00:00,9618.5400390625,9648.3896484375,9459.58984375,9462.1396484375,37600
2009-02-11 00:00:00+00:00,9465.830078125,9578.990234375,9445.5400390625,9559.0302734375,33800
2009-02-12 00:00:00+00:00,9634.740234375,9695.58984375,9540.599609375,9540.599609375,30000
2009-02-17 00:00:00+00:00,9015.1796875,9112.990234375,8929.6201171875,8939.3798828125,36800
2009-02-18 00:00:00+00:00,9042.6298828125,9111.26953125,8977.7998046875,9034.900390625,27400
2009-02-19 00:00:00+00:00,8843.2099609375,8943.7802734375,8762.580078125,8943.7802734375,28000
2009-02-23 00:00:00+00:00,8822.0595703125,8856.51953125,8619.2197265625,8707.349609375,32400
2009-02-24 00:00:00+00:00,8902.5595703125,8995.0400390625,8880.150390625,8913.4404296875,32200
2009-02-25 00:00:00+00:00,8954.8603515625,8998.3095703125,8788.9404296875,8905.5595703125,37200
2009-02-26 00:00:00+00:00,8891.6103515625,8944.1103515625,8728.66015625,8944.1103515625,42200
2009-03-02 00:00:00+00:00,8427.2900390625,8635.2001953125,8393.0498046875,8583.0595703125,35200
2009-03-03 00:00:00+00:00,8446.490234375,8501.4599609375,8373.240234375,8473.25,40600
2009-03-04 00:00:00+00:00,8197.919921875,8535.0302734375,8167.75,8535.0302734375,51400
2009-03-05 00:00:00+00:00,8325.8203125,8347.099609375,8047.169921875,8103.75,52200
2009-03-11 00:00:00+00:00,8343.75,8439.259765625,8274.7802734375,8274.7802734375,36200
2009-03-12 00:00:00+00:00,8756.6103515625,8793.2099609375,8480.740234375,8480.740234375,49400
2009-03-16 00:00:00+00:00,8863.8203125,9024.1201171875,8801.7900390625,8942.009765625,47200
2009-03-17 00:00:00+00:00,8976.6796875,9120.400390625,8951.3203125,8956.2998046875,45600
2009-03-18 00:00:00+00:00,9001.75,9086.76953125,8900.3896484375,9023.0400390625,36000
2009-03-19 00:00:00+00:00,8966.6796875,8999.98046875,8867.1298828125,8951.33984375,32800
2009-03-23 00:00:00+00:00,9471.0400390625,9699.0,9402.6396484375,9549.51953125,50000
2009-03-24 00:00:00+00:00,9667.900390625,9704.6904296875,9430.4501953125,9442.2998046875,49400
2009-03-25 00:00:00+00:00,10003.099609375,10061.3603515625,9739.9296875,9739.9296875,45200
2009-03-26 00:00:00+00:00,10048.490234375,10127.08984375,9913.400390625,10036.7998046875,52800
2009-03-30 00:00:00+00:00,9708.5,9826.2197265625,9547.2099609375,9633.2099609375,53000
2009-03-31 00:00:00+00:00,9901.990234375,9921.9599609375,9546.2900390625,9745.76953125,45800
2009-04-01 00:00:00+00:00,10348.830078125,10431.98046875,10107.25,10107.25,64600
2009-04-07 00:00:00+00:00,10742.33984375,10778.1103515625,10173.0,10283.580078125,56400
2009-04-08 00:00:00+00:00,10803.8603515625,10929.330078125,10655.9599609375,10876.150390625,58400
2009-04-14 00:00:00+00:00,11284.73046875,11337.75,10719.1796875,10805.1396484375,70200
2009-04-15 00:00:00+00:00,10947.400390625,11362.3095703125,10900.4697265625,11358.0595703125,60200
2009-04-16 00:00:00+00:00,11023.08984375,11339.4697265625,10946.25,11067.7099609375,53600
2009-04-20 00:00:00+00:00,10898.1103515625,11068.8203125,10764.080078125,10765.3896484375,45000
2009-04-21 00:00:00+00:00,10817.5400390625,11036.240234375,10715.66015625,10968.599609375,39000
2009-04-22 00:00:00+00:00,11134.990234375,11200.8603515625,10758.9697265625,10841.5703125,41800
2009-04-23 00:00:00+00:00,11329.0498046875,11362.8798828125,11070.330078125,11149.4697265625,44600
2009-04-27 00:00:00+00:00,11001.75,11371.33984375,10961.759765625,11371.33984375,47600
2009-04-28 00:00:00+00:00,11403.25,11430.25,11091.5595703125,11091.5595703125,40400
2009-05-04 00:00:00+00:00,12131.080078125,12197.8798828125,11985.8798828125,12159.740234375,48400
2009-05-05 00:00:00+00:00,11952.75,12272.0400390625,11899.41015625,12100.6904296875,49200
2009-05-06 00:00:00+00:00,12116.9404296875,12143.9501953125,11981.1298828125,12064.509765625,47800
2009-05-07 00:00:00+00:00,11876.4296875,12180.0703125,11765.0595703125,12092.9697265625,55200
2009-05-11 00:00:00+00:00,12158.0302734375,12194.6298828125,11625.3896484375,11629.9697265625,40000
2009-05-12 00:00:00+00:00,12019.650390625,12256.4296875,11934.4404296875,12201.9296875,217600
2009-05-13 00:00:00+00:00,11872.91015625,11935.8603515625,11695.51953125,11774.0400390625,39000
2009-05-14 00:00:00+00:00,12173.419921875,12218.98046875,11948.7001953125,11948.7001953125,35000
2009-05-18 00:00:00+00:00,14302.0302734375,14930.5400390625,13840.830078125,14757.8203125,89400
2009-05-19 00:00:00+00:00,14060.66015625,14405.509765625,13976.490234375,14230.73046875,51000
2009-05-20 00:00:00+00:00,13736.5400390625,14089.509765625,13704.4296875,14043.3798828125,44800
2009-05-21 00:00:00+00:00,13887.150390625,13936.9296875,13611.2998046875,13663.5400390625,39400
2009-05-26 00:00:00+00:00,14109.6396484375,14122.7802734375,13848.150390625,13851.849609375,47000
2009-05-27 00:00:00+00:00,14296.009765625,14376.33984375,14080.98046875,14139.1396484375,42600
2009-05-28 00:00:00+00:00,14625.25,14726.599609375,14384.759765625,14384.759765625,45200
2009-06-01 00:00:00+00:00,14874.91015625,14994.2197265625,14608.23046875,14942.2099609375,43800
2009-06-02 00:00:00+00:00,14870.900390625,15045.8798828125,14734.900390625,14902.6201171875,43000
2009-06-03 00:00:00+00:00,15008.6796875,15026.0302734375,14601.91015625,14755.080078125,39200
2009-06-04 00:00:00+00:00,15103.5498046875,15257.2998046875,14994.0498046875,15040.240234375,36800
