Date,Close,High,Low,Open
2009-01-05 00:00:00+00:00,48.229000091552734,48.79999923706055,48.19599914550781,48.79999923706055
2009-01-06 00:00:00+00:00,48.505001068115234,48.7599983215332,48.45000076293945,48.5
2009-01-08 00:00:00+00:00,48.3650016784668,48.667999267578125,48.33000183105469,48.5629997253418
2009-01-12 00:00:00+00:00,48.492000579833984,48.858001708984375,48.29999923706055,48.29999923706055
2009-01-13 00:00:00+00:00,48.869998931884766,49.12799835205078,48.7599983215332,48.80799865722656
2009-01-14 00:00:00+00:00,48.650001525878906,48.9379997253418,48.38800048828125,48.917999267578125
2009-01-15 00:00:00+00:00,48.66999816894531,49.132999420166016,48.64300155639648,48.792999267578125
2009-01-20 00:00:00+00:00,48.90900039672851,49.202999114990234,48.51800155639648,48.51800155639648
2009-01-21 00:00:00+00:00,49.132999420166016,49.27000045776367,48.917999267578125,49.042999267578125
2009-01-22 00:00:00+00:00,49.08100128173828,49.17300033569336,48.858001708984375,49.042999267578125
2009-01-26 00:00:00+00:00,48.46900177001953,48.62799835205078,48.43000030517578,48.62799835205078
2009-01-27 00:00:00+00:00,48.79100036621094,48.93299865722656,48.51800155639648,48.51800155639648
2009-01-28 00:00:00+00:00,48.79199981689453,48.917999267578125,48.755001068115234,48.87799835205078
2009-01-29 00:00:00+00:00,48.87300109863281,49.01300048828125,48.50299835205078,48.823001861572266
2009-02-02 00:00:00+00:00,48.92499923706055,49.08000183105469,48.612998962402344,48.733001708984375
2009-02-03 00:00:00+00:00,48.73600006103515,48.86800003051758,48.37300109863281,48.86800003051758
2009-02-04 00:00:00+00:00,48.55099868774414,48.827999114990234,48.382999420166016,48.382999420166016
2009-02-05 00:00:00+00:00,48.71500015258789,48.87799835205078,48.51800155639648,48.70800018310547
2009-02-09 00:00:00+00:00,48.5359992980957,48.63800048828125,48.50400161743164,48.62300109863281
2009-02-10 00:00:00+00:00,48.59199905395508,48.733001708984375,48.4630012512207,48.53799819946289
2009-02-11 00:00:00+00:00,48.608001708984375,48.8650016784668,48.56800079345703,48.59400177001953
2009-02-12 00:00:00+00:00,48.74700164794922,48.8380012512207,48.5880012512207,48.803001403808594
2009-02-17 00:00:00+00:00,49.45000076293945,49.722999572753906,48.8129997253418,48.8129997253418
2009-02-18 00:00:00+00:00,49.89500045776367,50.03799819946289,49.608001708984375,49.608001708984375
2009-02-19 00:00:00+00:00,49.599998474121094,50.02299880981445,49.571998596191406,49.87300109863281
2009-02-23 00:00:00+00:00,49.301998138427734,49.67300033569336,49.25699996948242,49.553001403808594
2009-02-24 00:00:00+00:00,49.77399826049805,49.94300079345703,49.472999572753906,49.472999572753906
2009-02-25 00:00:00+00:00,49.75199890136719,49.9379997253418,49.71799850463867,49.76800155639648
2009-02-26 00:00:00+00:00,50.19200134277344,50.45800018310547,49.9630012512207,49.9630012512207
2009-03-02 00:00:00+00:00,51.54600143432617,51.91299819946289,50.89300155639648,50.89300155639648
2009-03-03 00:00:00+00:00,51.88899993896485,52.15999984741211,51.60300064086914,51.81800079345703
2009-03-04 00:00:00+00:00,51.43199920654297,52.0,51.4119987487793,51.887001037597656
2009-03-05 00:00:00+00:00,51.69300079345703,52.0,51.529998779296875,51.53300094604492
2009-03-11 00:00:00+00:00,51.08599853515625,51.35300064086914,50.983001708984375,51.35300064086914
2009-03-12 00:00:00+00:00,51.62699890136719,51.90299987792969,51.08599853515625,51.08599853515625
2009-03-16 00:00:00+00:00,51.28900146484375,51.66999816894531,51.132999420166016,51.452999114990234
2009-03-17 00:00:00+00:00,51.29499816894531,51.48500061035156,51.132999420166016,51.132999420166016
2009-03-18 00:00:00+00:00,51.22999954223633,51.470001220703125,51.19300079345703,51.35300064086914
2009-03-19 00:00:00+00:00,50.31399917602539,51.28300094604492,50.24599838256836,51.28300094604492
2009-03-23 00:00:00+00:00,50.30400085449219,50.599998474121094,50.29100036621094,50.5629997253418
2009-03-24 00:00:00+00:00,50.327999114990234,50.722999572753906,50.220001220703125,50.382999420166016
2009-03-25 00:00:00+00:00,50.39699935913086,50.9900016784668,50.35200119018555,50.417999267578125
2009-03-26 00:00:00+00:00,50.34600067138672,50.69300079345703,50.31800079345703,50.51800155639648
2009-03-30 00:00:00+00:00,50.78400039672851,51.12300109863281,50.59000015258789,51.12300109863281
2009-03-31 00:00:00+00:00,50.542999267578125,50.87300109863281,50.50199890136719,50.87300109863281
2009-04-01 00:00:00+00:00,50.24100112915039,50.483001708984375,50.196998596191406,50.483001708984375
2009-04-07 00:00:00+00:00,50.09000015258789,50.60499954223633,50.01300048828125,50.01300048828125
2009-04-08 00:00:00+00:00,49.83000183105469,50.292999267578125,49.779998779296875,50.292999267578125
2009-04-14 00:00:00+00:00,49.59700012207031,50.02000045776367,49.569000244140625,49.62300109863281
2009-04-15 00:00:00+00:00,49.755001068115234,49.823001861572266,49.369998931884766,49.56800079345703
2009-04-16 00:00:00+00:00,49.63199996948242,49.87799835205078,49.6150016784668,49.64799880981445
2009-04-20 00:00:00+00:00,50.266998291015625,50.525001525878906,49.78300094604492,49.78300094604492
2009-04-21 00:00:00+00:00,50.290000915527344,50.40299987792969,50.08399963378906,50.31800079345703
2009-04-22 00:00:00+00:00,49.849998474121094,50.33000183105469,49.81999969482422,50.21799850463867
2009-04-23 00:00:00+00:00,49.60900115966797,50.0099983215332,49.597999572753906,49.89799880981445
2009-04-27 00:00:00+00:00,50.43600082397461,50.542999267578125,50.08599853515625,50.08599853515625
2009-04-28 00:00:00+00:00,49.87099838256836,50.472999572753906,49.832000732421875,50.472999572753906
2009-05-04 00:00:00+00:00,49.31100082397461,49.76800155639648,49.18299865722656,49.76800155639648
2009-05-05 00:00:00+00:00,49.30799865722656,49.65299987792969,49.28300094604492,49.310001373291016
2009-05-06 00:00:00+00:00,49.189998626708984,49.65999984741211,49.073001861572266,49.417999267578125
2009-05-07 00:00:00+00:00,49.150001525878906,49.43299865722656,49.108001708984375,49.108001708984375
2009-05-11 00:00:00+00:00,49.27299880981445,49.650001525878906,49.1879997253418,49.47999954223633
2009-05-12 00:00:00+00:00,49.53099822998047,49.702999114990234,49.220001220703125,49.27299880981445
2009-05-13 00:00:00+00:00,49.755001068115234,50.02000045776367,49.53099822998047,49.53099822998047
2009-05-14 00:00:00+00:00,49.4119987487793,49.755001068115234,49.290000915527344,49.755001068115234
2009-05-18 00:00:00+00:00,47.43000030517578,47.94300079345703,47.36000061035156,47.59199905395508
2009-05-19 00:00:00+00:00,47.22800064086914,47.93000030517578,47.21200180053711,47.43000030517578
2009-05-20 00:00:00+00:00,47.23099899291992,47.5,47.19200134277344,47.45500183105469
2009-05-21 00:00:00+00:00,47.14500045776367,47.34000015258789,46.93000030517578,47.34000015258789
2009-05-26 00:00:00+00:00,47.50899887084961,47.917999267578125,47.49399948120117,47.900001525878906
2009-05-27 00:00:00+00:00,47.51499938964844,48.08000183105469,47.474998474121094,47.7400016784668
2009-05-28 00:00:00+00:00,46.96900177001953,47.52000045776367,46.94900131225586,47.51399993896485
2009-06-01 00:00:00+00:00,46.930999755859375,47.233001708984375,46.849998474121094,46.9010009765625
2009-06-02 00:00:00+00:00,46.89099884033203,47.03799819946289,46.7140007019043,46.930999755859375
2009-06-03 00:00:00+00:00,47.130001068115234,47.310001373291016,46.89799880981445,46.89799880981445
2009-06-04 00:00:00+00:00,46.96699905395508,47.19300079345703,46.92399978637695,47.19300079345703
2009-06-08 00:00:00+00:00,47.25299835205078,47.7599983215332,47.224998474121094,47.560001373291016
2009-06-09 00:00:00+00:00,47.150001525878906,47.5,47.13399887084961,47.5
2009-06-10 00:00:00+00:00,47.3650016784668,47.612998962402344,47.22999954223633,47.22999954223633
2009-06-11 00:00:00+00:00,47.30899810791016,47.68199920654297,47.244998931884766,47.61000061035156
2009-06-15 00:00:00+00:00,47.69499969482422,47.915000915527344,47.573001861572266,47.80899810791016
2009-06-16 00:00:00+00:00,47.994998931884766,48.14300155639648,47.69499969482422,47.69499969482422
2009-06-17 00:00:00+00:00,47.95800018310547,48.29499816894531,47.93000030517578,47.9630012512207
2009-06-18 00:00:00+00:00,48.108001708984375,48.26800155639648,47.96599960327149,48.22999954223633
2009-06-22 00:00:00+00:00,48.59199905395508,48.928001403808594,48.46799850463867,48.50299835205078
2009-06-23 00:00:00+00:00,48.35100173950195,48.577999114990234,48.31999969482422,48.46799850463867
2009-06-24 00:00:00+00:00,48.51100158691406,48.702999114990234,48.417999267578125,48.417999267578125
2009-06-25 00:00:00+00:00,48.0359992980957,48.599998474121094,48.01800155639648,48.51800155639648
2009-06-29 00:00:00+00:00,47.80099868774414,48.04800033569336,47.74300003051758,48.02899932861328
2009-06-30 00:00:00+00:00,47.85200119018555,48.12300109863281,47.803001403808594,47.803001403808594
2009-07-01 00:00:00+00:00,47.85900115966797,48.01800155639648,47.70199966430664,47.76800155639648
2009-07-02 00:00:00+00:00,47.869998931884766,48.15999984741211,47.79399871826172,47.85499954223633
2009-07-06 00:00:00+00:00,48.11100006103515,48.72800064086914,48.099998474121094,48.4379997253418
2009-07-07 00:00:00+00:00,48.83700180053711,48.9379997253418,48.11000061035156,48.11000061035156
2009-07-08 00:00:00+00:00,48.69300079345703,49.02000045776367,48.57699966430664,48.803001403808594
2009-07-09 00:00:00+00:00,48.87099838256836,49.007999420166016,48.54999923706055,48.69300079345703
2009-07-13 00:00:00+00:00,48.74800109863281,49.33300018310547,48.68199920654297,49.33300018310547
2009-07-14 00:00:00+00:00,48.28900146484375,48.94499969482422,48.279998779296875,48.94499969482422
2009-07-15 00:00:00+00:00,48.47100067138672,48.84299850463867,48.444000244140625,48.56800079345703
2009-07-16 00:00:00+00:00,48.63600158691406,48.74800109863281,48.47999954223633,48.72999954223633
2009-07-20 00:00:00+00:00,48.354000091552734,48.448001861572266,48.099998474121094,48.099998474121094
2009-07-21 00:00:00+00:00,48.44499969482422,48.61800003051758,48.27299880981445,48.45000076293945
2009-07-22 00:00:00+00:00,48.37300109863281,48.487998962402344,48.20000076293945,48.45100021362305
2009-07-23 00:00:00+00:00,48.130001068115234,48.40800094604492,48.0890007019043,48.26800155639648
2009-07-27 00:00:00+00:00,48.132999420166016,48.29249954223633,48.0890007019043,48.0890007019043
2009-07-28 00:00:00+00:00,48.391998291015625,48.507999420166016,48.06800079345703,48.06800079345703
2009-07-29 00:00:00+00:00,48.275001525878906,48.56999969482422,48.25,48.400001525878906
2009-07-30 00:00:00+00:00,47.625999450683594,48.35300064086914,47.625999450683594,48.35300064086914
2009-08-03 00:00:00+00:00,47.470001220703125,47.733001708984375,47.40299987792969,47.630001068115234
2009-08-04 00:00:00+00:00,47.56999969482422,47.724998474121094,47.27299880981445,47.724998474121094
2009-08-05 00:00:00+00:00,47.61399841308594,47.74800109863281,47.49599838256836,47.54999923706055
2009-08-06 00:00:00+00:00,47.86899948120117,47.9630012512207,47.58000183105469,47.68000030517578
2009-08-10 00:00:00+00:00,47.91400146484375,48.02799987792969,47.814998626708984,47.814998626708984
2009-08-11 00:00:00+00:00,48.2869987487793,48.483001708984375,47.89799880981445,47.89799880981445
2009-08-12 00:00:00+00:00,48.05400085449219,48.36000061035156,48.03900146484375,48.36000061035156
2009-08-13 00:00:00+00:00,48.209999084472656,48.347999572753906,48.11000061035156,48.11000061035156
2009-08-17 00:00:00+00:00,48.68899917602539,48.92499923706055,48.57099914550781,48.57099914550781
2009-08-18 00:00:00+00:00,48.67100143432617,48.68000030517578,48.65900039672851,48.68000030517578
2009-08-19 00:00:00+00:00,48.61600112915039,48.61800003051758,48.60699844360352,48.60699844360352
2009-08-20 00:00:00+00:00,48.43299865722656,48.8650016784668,48.415000915527344,48.60699844360352
2009-08-24 00:00:00+00:00,48.67300033569336,48.68000030517578,48.665000915527344,48.68000030517578
2009-08-25 00:00:00+00:00,48.77399826049805,48.78099822998047,48.76399993896485,48.779998779296875
2009-08-26 00:00:00+00:00,48.88899993896485,48.900001525878906,48.875999450683594,48.900001525878906
2009-08-27 00:00:00+00:00,48.52799987792969,48.52799987792969,48.52799987792969,48.52799987792969
2009-08-31 00:00:00+00:00,48.80799865722656,48.81800079345703,48.803001403808594,48.81100082397461
2009-09-01 00:00:00+00:00,48.891998291015625,48.900001525878906,48.88600158691406,48.900001525878906
2009-09-02 00:00:00+00:00,48.83300018310547,48.84000015258789,48.82699966430664,48.84000015258789
2009-09-03 00:00:00+00:00,48.81800079345703,48.91999816894531,48.720001220703125,48.84000015258789
2009-09-08 00:00:00+00:00,48.439998626708984,48.439998626708984,48.428001403808594,48.439998626708984
2009-09-09 00:00:00+00:00,48.57400131225586,48.57699966430664,48.564998626708984,48.569000244140625
2009-09-10 00:00:00+00:00,48.39400100708008,48.612998962402344,48.36899948120117,48.569000244140625
2009-09-14 00:00:00+00:00,48.47100067138672,48.48099899291992,48.46900177001953,48.47999954223633
2009-09-15 00:00:00+00:00,48.145999908447266,48.15599822998047,48.14400100708008,48.14899826049805
2009-09-16 00:00:00+00:00,48.02000045776367,48.02000045776367,47.999000549316406,48.02000045776367
2009-09-17 00:00:00+00:00,48.03799819946289,48.26800155639648,47.99700164794922,48.02000045776367
2009-09-21 00:00:00+00:00,48.053001403808594,48.060001373291016,48.040000915527344,48.060001373291016
2009-09-22 00:00:00+00:00,47.95100021362305,47.959999084472656,47.94300079345703,47.959999084472656
2009-09-23 00:00:00+00:00,47.90800094604492,48.189998626708984,47.882999420166016,47.959999084472656
2009-09-24 00:00:00+00:00,47.9379997253418,48.279998779296875,47.88800048828125,47.90800094604492
2009-09-28 00:00:00+00:00,48.06800079345703,48.132999420166016,47.880001068115234,47.974998474121094
2009-09-29 00:00:00+00:00,47.810001373291016,48.097999572753906,47.71799850463867,47.823001861572266
2009-09-30 00:00:00+00:00,47.737998962402344,47.90999984741211,47.62300109863281,47.810001373291016
2009-10-05 00:00:00+00:00,46.790000915527344,47.40800094604492,46.757999420166016,47.40800094604492
2009-10-06 00:00:00+00:00,46.597999572753906,46.880001068115234,46.52000045776367,46.790000915527344
2009-10-07 00:00:00+00:00,46.21799850463867,46.597999572753906,46.20800018310547,46.597999572753906
2009-10-08 00:00:00+00:00,46.45800018310547,46.6349983215332,46.21799850463867,46.21799850463867
2009-10-13 00:00:00+00:00,46.01800155639648,46.47999954223633,45.9900016784668,46.29999923706055
2009-10-14 00:00:00+00:00,45.95000076293945,46.24800109863281,45.79999923706055,46.01800155639648
2009-10-15 00:00:00+00:00,46.20000076293945,46.37799835205078,45.95000076293945,45.95000076293945
2009-10-19 00:00:00+00:00,46.257999420166016,46.257999420166016,45.932498931884766,45.95000076293945
2009-10-20 00:00:00+00:00,46.400001525878906,46.59299850463867,46.099998474121094,46.099998474121094
2009-10-21 00:00:00+00:00,46.54999923706055,46.814998626708984,46.400001525878906,46.400001525878906
2009-10-22 00:00:00+00:00,46.428001403808594,46.59299850463867,46.400001525878906,46.54999923706055
2009-10-26 00:00:00+00:00,46.54999923706055,46.698001861572266,46.40999984741211,46.428001403808594
2009-10-27 00:00:00+00:00,46.9379997253418,46.9900016784668,46.54999923706055,46.54999923706055
2009-10-28 00:00:00+00:00,47.178001403808594,47.362998962402344,46.9379997253418,46.9379997253418
2009-10-29 00:00:00+00:00,47.178001403808594,47.619998931884766,47.150001525878906,47.178001403808594
2009-11-02 00:00:00+00:00,46.79999923706055,46.97800064086914,46.79999923706055,46.90299987792969
2009-11-03 00:00:00+00:00,47.25,47.4379997253418,46.827999114990234,46.827999114990234
2009-11-04 00:00:00+00:00,46.79999923706055,47.41999816894531,46.79999923706055,47.41999816894531
2009-11-05 00:00:00+00:00,46.9379997253418,47.2400016784668,46.79999923706055,47.04999923706055
2009-11-09 00:00:00+00:00,46.36800003051758,46.79999923706055,46.3129997253418,46.79999923706055
2009-11-10 00:00:00+00:00,46.31800079345703,46.7400016784668,46.29999923706055,46.45000076293945
2009-11-11 00:00:00+00:00,46.40800094604492,46.599998474121094,46.27799987792969,46.4900016784668
2009-11-12 00:00:00+00:00,46.65999984741211,46.702999114990234,46.29999923706055,46.29999923706055
2009-11-16 00:00:00+00:00,45.9900016784668,46.33000183105469,45.9900016784668,46.33000183105469
2009-11-17 00:00:00+00:00,46.22999954223633,46.358001708984375,45.9900016784668,45.9900016784668
2009-11-18 00:00:00+00:00,46.099998474121094,46.28799819946289,46.099998474121094,46.22999954223633
2009-11-19 00:00:00+00:00,46.54999923706055,46.757999420166016,46.099998474121094,46.099998474121094
2009-11-23 00:00:00+00:00,46.36000061035156,46.573001861572266,46.349998474121094,46.52000045776367
2009-11-24 00:00:00+00:00,46.29999923706055,46.6349983215332,46.290000915527344,46.36000061035156
2009-11-25 00:00:00+00:00,46.0099983215332,46.38999938964844,45.9900016784668,46.38999938964844
2009-11-30 00:00:00+00:00,46.45800018310547,46.553001403808594,46.345001220703125,46.553001403808594
2009-12-01 00:00:00+00:00,46.22800064086914,46.47999954223633,46.099998474121094,46.45800018310547
2009-12-02 00:00:00+00:00,46.20000076293945,46.35499954223633,46.13999938964844,46.22800064086914
2009-12-03 00:00:00+00:00,46.0,46.26499938964844,46.0,46.20000076293945
2009-12-07 00:00:00+00:00,46.46799850463867,46.60499954223633,46.150001525878906,46.150001525878906
2009-12-08 00:00:00+00:00,46.61800003051758,46.74800109863281,46.46799850463867,46.46799850463867
2009-12-09 00:00:00+00:00,46.52799987792969,46.849998474121094,46.49599838256836,46.61800003051758
2009-12-10 00:00:00+00:00,46.51800155639648,46.72999954223633,46.51800155639648,46.52799987792969
2009-12-14 00:00:00+00:00,46.667999267578125,46.75,46.472999572753906,46.472999572753906
2009-12-15 00:00:00+00:00,46.71799850463867,46.71799850463867,46.57500076293945,46.667999267578125
2009-12-16 00:00:00+00:00,46.5880012512207,46.75,46.573001861572266,46.71500015258789
2009-12-17 00:00:00+00:00,46.86800003051758,46.95800018310547,46.65999984741211,46.65999984741211
2009-12-21 00:00:00+00:00,46.81800079345703,46.845001220703125,46.702999114990234,46.702999114990234
2009-12-22 00:00:00+00:00,46.79800033569336,46.87799835205078,46.709999084472656,46.81800079345703
2009-12-23 00:00:00+00:00,46.75,46.89799880981445,46.709999084472656,46.79800033569336
2009-12-28 00:00:00+00:00,46.45000076293945,46.53300094604492,46.45000076293945,46.53300094604492
2009-12-29 00:00:00+00:00,46.560001373291016,46.702999114990234,46.45000076293945,46.45000076293945
2009-12-30 00:00:00+00:00,46.5,46.76499938964844,46.5,46.577999114990234
2010-01-04 00:00:00+00:00,46.28799819946289,46.61000061035156,46.222999572753906,46.61000061035156
2010-01-05 00:00:00+00:00,46.119998931884766,46.28799819946289,46.0880012512207,46.28799819946289
2010-01-06 00:00:00+00:00,45.720001220703125,46.18000030517578,45.70000076293945,46.14799880981445
2010-01-07 00:00:00+00:00,45.6879997253418,45.87799835205078,45.55799865722656,45.737998962402344
2010-01-11 00:00:00+00:00,45.358001708984375,45.76499938964844,45.222999572753906,45.76499938964844
2010-01-12 00:00:00+00:00,45.61800003051758,45.709999084472656,45.358001708984375,45.358001708984375
2010-01-13 00:00:00+00:00,45.487998962402344,45.7400016784668,45.452999114990234,45.61800003051758
2010-01-14 00:00:00+00:00,45.5629997253418,45.667999267578125,45.42499923706055,45.487998962402344
2010-01-19 00:00:00+00:00,45.847999572753906,45.89799880981445,45.54999923706055,45.63800048828125
2010-01-20 00:00:00+00:00,46.11800003051758,46.11800003051758,45.83000183105469,45.847999572753906
2010-01-21 00:00:00+00:00,46.108001708984375,46.12799835205078,45.862998962402344,46.11800003051758
2010-01-26 00:00:00+00:00,45.847999572753906,45.952999114990234,45.847999572753906,45.952999114990234
2010-01-27 00:00:00+00:00,46.31800079345703,46.54800033569336,45.847999572753906,45.847999572753906
2010-01-28 00:00:00+00:00,46.347999572753906,46.39799880981445,46.189998626708984,46.31800079345703
2010-02-01 00:00:00+00:00,46.28799819946289,46.42499923706055,46.097999572753906,46.097999572753906
2010-02-02 00:00:00+00:00,46.099998474121094,46.29800033569336,46.099998474121094,46.28799819946289
2010-02-03 00:00:00+00:00,45.900001525878906,46.12799835205078,45.900001525878906,46.12799835205078
2010-02-04 00:00:00+00:00,46.209999084472656,46.257999420166016,45.970001220703125,45.970001220703125
2010-02-08 00:00:00+00:00,46.709999084472656,46.86800003051758,46.65999984741211,46.737998962402344
2010-02-09 00:00:00+00:00,46.38999938964844,46.80500030517578,46.38999938964844,46.80500030517578
2010-02-10 00:00:00+00:00,46.37799835205078,46.64300155639648,46.349998474121094,46.38999938964844
2010-02-16 00:00:00+00:00,45.97999954223633,46.400001525878906,45.97999954223633,46.3380012512207
2010-02-17 00:00:00+00:00,46.007999420166016,46.167999267578125,45.95000076293945,45.97999954223633
2010-02-18 00:00:00+00:00,46.13999938964844,46.347999572753906,46.007999420166016,46.007999420166016
2010-02-22 00:00:00+00:00,46.099998474121094,46.25299835205078,46.060001373291016,46.25299835205078
2010-02-23 00:00:00+00:00,46.26800155639648,46.26800155639648,46.0629997253418,46.209999084472656
2010-02-24 00:00:00+00:00,46.28799819946289,46.3380012512207,46.20800018310547,46.26800155639648
2010-02-25 00:00:00+00:00,46.29999923706055,46.487998962402344,46.28799819946289,46.28799819946289
2010-03-01 00:00:00+00:00,46.0,46.13399887084961,45.948001861572266,45.96799850463867
2010-03-02 00:00:00+00:00,46.02799987792969,46.0880012512207,45.790000915527344,46.0
2010-03-03 00:00:00+00:00,45.54999923706055,46.02799987792969,45.540000915527344,46.02799987792969
2010-03-04 00:00:00+00:00,45.66999816894531,45.88800048828125,45.54999923706055,45.54999923706055
2010-03-08 00:00:00+00:00,45.400001525878906,45.61000061035156,45.37799835205078,45.61000061035156
2010-03-09 00:00:00+00:00,45.54999923706055,45.65800094604492,45.46799850463867,45.507999420166016
2010-03-10 00:00:00+00:00,45.310001373291016,45.619998931884766,45.25,45.619998931884766
2010-03-11 00:00:00+00:00,45.45000076293945,45.61800003051758,45.310001373291016,45.310001373291016
2010-03-15 00:00:00+00:00,45.55799865722656,45.66999816894531,45.49800109863281,45.49800109863281
2010-03-16 00:00:00+00:00,45.38999938964844,45.59299850463867,45.38999938964844,45.5629997253418
2010-03-17 00:00:00+00:00,45.279998779296875,45.45000076293945,45.27000045776367,45.38999938964844
2010-03-18 00:00:00+00:00,45.38999938964844,45.52799987792969,45.292999267578125,45.292999267578125
2010-03-22 00:00:00+00:00,45.470001220703125,45.584999084472656,45.26800155639648,45.26800155639648
2010-03-24 00:00:00+00:00,45.400001525878906,45.62799835205078,45.33300018310547,45.33300018310547
2010-03-25 00:00:00+00:00,45.487998962402344,45.70000076293945,45.400001525878906,45.42300033569336
2010-03-29 00:00:00+00:00,44.939998626708984,45.14500045776367,44.88999938964844,44.90800094604492
