Date,Close,High,Low,Open,Volume
2009-01-05 00:00:00+00:00,31.124000549316406,31.479999542236328,30.60300064086914,31.100000381469727,1418730
2009-01-06 00:00:00+00:00,29.26499938964844,31.5,28.899999618530273,31.3799991607666,5724640
2009-01-08 00:00:00+00:00,28.854999542236328,29.5,28.030000686645508,29.0,1820800
2009-01-12 00:00:00+00:00,27.636999130249023,28.190000534057617,27.51099967956543,27.700000762939453,1743530
2009-01-13 00:00:00+00:00,28.492000579833984,28.799999237060547,27.799999237060547,27.799999237060547,900410
2009-01-14 00:00:00+00:00,27.649999618530273,28.065000534057617,27.299999237060547,27.98500061035156,1200560
2009-01-15 00:00:00+00:00,28.51099967956543,28.690000534057617,27.719999313354492,27.850000381469727,689330
2009-01-20 00:00:00+00:00,27.535999298095703,28.200000762939453,27.309999465942383,28.200000762939453,1264160
2009-01-21 00:00:00+00:00,27.350000381469727,27.899999618530273,27.200000762939453,27.899999618530273,970500
2009-01-22 00:00:00+00:00,27.211000442504883,27.600000381469727,27.040000915527344,27.399999618530273,875460
2009-01-26 00:00:00+00:00,27.72100067138672,27.850000381469727,27.25,27.301000595092773,662830
2009-01-27 00:00:00+00:00,28.496000289916992,28.589000701904297,27.864999771118164,27.864999771118164,640780
2009-01-28 00:00:00+00:00,28.256999969482425,28.799999237060547,28.049999237060547,28.611000061035156,813550
2009-01-29 00:00:00+00:00,28.9689998626709,29.10099983215332,27.900999069213867,28.0,987080
2009-02-02 00:00:00+00:00,28.291000366210938,28.599000930786133,28.0,28.299999237060547,450500
2009-02-03 00:00:00+00:00,28.10300064086914,28.68899917602539,27.94099998474121,28.5,838680
2009-02-04 00:00:00+00:00,28.020000457763672,28.5,27.81999969482422,28.299999237060547,420750
2009-02-05 00:00:00+00:00,28.618999481201172,28.780000686645508,28.200000762939453,28.200000762939453,528480
2009-02-09 00:00:00+00:00,29.555999755859375,29.700000762939453,29.0,29.388999938964844,1100710
2009-02-10 00:00:00+00:00,29.450000762939453,29.600000381469727,29.0,29.100000381469727,643300
2009-02-11 00:00:00+00:00,29.142000198364254,29.450000762939453,29.0,29.399999618530273,409900
2009-02-12 00:00:00+00:00,29.815000534057617,29.899999618530273,29.315000534057617,29.548999786376953,1040710
2009-02-17 00:00:00+00:00,28.14900016784668,28.479999542236328,27.709999084472656,27.96500015258789,473580
2009-02-18 00:00:00+00:00,28.298999786376953,28.3799991607666,28.000999450683594,28.200000762939453,320420
2009-02-19 00:00:00+00:00,27.488000869750977,27.948999404907227,27.295000076293945,27.948999404907227,1044230
2009-02-23 00:00:00+00:00,27.52300071716309,27.59000015258789,27.020999908447266,27.200000762939453,1251550
2009-02-24 00:00:00+00:00,27.947999954223633,28.200000762939453,27.68000030517578,27.700000762939453,736690
2009-02-25 00:00:00+00:00,28.018999099731445,28.190000534057617,27.604999542236328,28.100000381469727,787880
2009-02-26 00:00:00+00:00,28.016000747680664,28.200000762939453,27.309999465942383,28.049999237060547,871000
2009-03-02 00:00:00+00:00,26.756000518798828,27.350000381469727,26.600000381469727,27.15999984741211,1439290
2009-03-03 00:00:00+00:00,26.93600082397461,27.075000762939453,26.625,26.850000381469727,1298960
2009-03-04 00:00:00+00:00,25.981000900268555,27.3700008392334,25.854999542236328,27.299999237060547,1608580
2009-03-05 00:00:00+00:00,26.63400077819824,26.700000762939453,25.690000534057617,25.690000534057617,761290
2009-03-11 00:00:00+00:00,26.643999099731445,26.989999771118164,26.43000030517578,26.979999542236328,781020
2009-03-12 00:00:00+00:00,27.430999755859375,27.496999740600582,26.979999542236328,27.065000534057617,696800
2009-03-16 00:00:00+00:00,27.770000457763672,28.280000686645508,27.649999618530273,28.03499984741211,854500
2009-03-17 00:00:00+00:00,28.083999633789062,28.520000457763672,27.899999618530273,27.899999618530273,930710
2009-03-18 00:00:00+00:00,28.17200088500977,28.450000762939453,27.84000015258789,28.2450008392334,523090
2009-03-19 00:00:00+00:00,28.20299911499023,28.270000457763672,27.8799991607666,28.09000015258789,952760
2009-03-23 00:00:00+00:00,29.53499984741211,30.268999099731445,29.200000762939453,29.665000915527344,1841170
2009-03-24 00:00:00+00:00,29.957000732421875,30.100000381469727,29.200000762939453,29.549999237060547,1748460
2009-03-25 00:00:00+00:00,30.972999572753903,31.100000381469727,30.197999954223633,30.399999618530273,1993150
2009-03-26 00:00:00+00:00,31.22100067138672,31.3799991607666,30.600000381469727,30.899999618530273,1285320
2009-03-30 00:00:00+00:00,30.305999755859375,30.59000015258789,29.75,30.295000076293945,1832240
2009-03-31 00:00:00+00:00,30.871000289916992,31.0,29.815000534057617,30.40999984741211,1163440
2009-04-01 00:00:00+00:00,32.22800064086914,32.400001525878906,31.299999237060547,31.299999237060547,2060100
2009-04-07 00:00:00+00:00,33.54100036621094,33.689998626708984,31.5,32.29999923706055,1727440
2009-04-08 00:00:00+00:00,33.529998779296875,34.04999923706055,33.17499923706055,33.70000076293945,2125990
2009-04-14 00:00:00+00:00,35.01499938964844,35.2400016784668,33.099998474121094,33.505001068115234,5083870
2009-04-15 00:00:00+00:00,33.77199935913086,35.20000076293945,33.650001525878906,35.20000076293945,2524740
2009-04-16 00:00:00+00:00,33.9640007019043,35.0,33.70500183105469,34.0,2332870
2009-04-20 00:00:00+00:00,33.832000732421875,34.23500061035156,33.30500030517578,33.45000076293945,2157830
2009-04-21 00:00:00+00:00,33.358001708984375,34.14500045776367,33.060001373291016,34.095001220703125,3011690
2009-04-22 00:00:00+00:00,34.49599838256836,34.790000915527344,33.25,33.400001525878906,1928150
2009-04-23 00:00:00+00:00,35.06700134277344,35.165000915527344,34.150001525878906,34.599998474121094,1289860
2009-04-27 00:00:00+00:00,33.73699951171875,34.790000915527344,33.599998474121094,34.790000915527344,1446180
2009-04-28 00:00:00+00:00,34.849998474121094,35.09000015258789,33.80500030517578,33.90999984741211,1430140
2009-05-04 00:00:00+00:00,37.28400039672851,37.5,36.275001525878906,36.599998474121094,4786130
2009-05-05 00:00:00+00:00,36.76100158691406,37.59000015258789,36.5,36.720001220703125,1285780
2009-05-06 00:00:00+00:00,36.917999267578125,37.15800094604492,36.560001373291016,36.79999923706055,1734650
2009-05-07 00:00:00+00:00,36.26499938964844,37.249000549316406,36.005001068115234,36.999000549316406,1076490
2009-05-11 00:00:00+00:00,37.073001861572266,37.380001068115234,35.5099983215332,35.9900016784668,1115550
2009-05-12 00:00:00+00:00,36.81600189208984,37.5,36.5,37.099998474121094,1341480
2009-05-13 00:00:00+00:00,36.22800064086914,36.81600189208984,36.0,36.04999923706055,1750430
2009-05-14 00:00:00+00:00,37.30099868774414,37.5,36.5099983215332,36.54999923706055,1863910
2009-05-18 00:00:00+00:00,43.327999114990234,46.0,41.54999923706055,44.0,6109750
2009-05-19 00:00:00+00:00,42.86399841308594,43.87900161743164,42.41999816894531,42.79999923706055,5485030
2009-05-20 00:00:00+00:00,42.17900085449219,43.28900146484375,42.04999923706055,42.525001525878906,1893230
2009-05-21 00:00:00+00:00,42.66899871826172,43.0,41.79999923706055,42.0,1301720
2009-05-26 00:00:00+00:00,43.28799819946289,43.48500061035156,42.03200149536133,42.099998474121094,1106860
2009-05-27 00:00:00+00:00,43.479000091552734,43.749000549316406,42.959999084472656,43.4900016784668,841050
2009-05-28 00:00:00+00:00,44.60699844360352,45.0,43.64899826049805,43.64899826049805,1946770
2009-06-01 00:00:00+00:00,45.28200149536133,46.189998626708984,44.70000076293945,45.79999923706055,2064830
2009-06-02 00:00:00+00:00,45.48899841308594,45.88999938964844,45.0099983215332,45.599998474121094,747770
2009-06-03 00:00:00+00:00,45.78900146484375,45.89500045776367,40.0,40.0,1458370
2009-06-04 00:00:00+00:00,46.02000045776367,46.45000076293945,45.61000061035156,45.900001525878906,1334490
2009-06-08 00:00:00+00:00,45.54199981689453,45.70000076293945,44.0,44.0,1217010
2009-06-09 00:00:00+00:00,46.689998626708984,46.9900016784668,45.79999923706055,45.79999923706055,1614990
2009-06-10 00:00:00+00:00,46.62799835205078,47.0,46.099998474121094,46.599998474121094,803510
2009-06-11 00:00:00+00:00,46.05099868774414,47.125,45.90999984741211,46.62799835205078,636060
2009-06-15 00:00:00+00:00,45.62799835205078,45.749000549316406,44.45100021362305,44.69900131225586,946050
2009-06-16 00:00:00+00:00,44.05295181274414,44.05295181274414,44.05295181274414,44.05295181274414,0
2009-06-17 00:00:00+00:00,43.16400146484375,44.400001525878906,42.900001525878906,44.0099983215332,1959970
2009-06-18 00:00:00+00:00,43.875,43.99399948120117,42.79999923706055,43.29999923706055,1039090
2009-06-22 00:00:00+00:00,43.2400016784668,43.59000015258789,42.20000076293945,42.48199844360352,1749220
2009-06-23 00:00:00+00:00,43.452999114990234,43.744998931884766,42.915000915527344,43.5,748290
2009-06-24 00:00:00+00:00,42.96900177001953,43.70500183105469,42.70199966430664,43.70500183105469,654060
2009-06-25 00:00:00+00:00,44.12300109863281,44.26499938964844,43.20000076293945,44.0,693190
2009-06-29 00:00:00+00:00,43.540000915527344,44.9900016784668,43.36000061035156,44.70000076293945,750770
2009-06-30 00:00:00+00:00,44.051998138427734,44.290000915527344,43.150001525878906,43.70000076293945,539150
2009-07-01 00:00:00+00:00,44.28499984741211,44.5,43.599998474121094,44.0,908320
2009-07-02 00:00:00+00:00,44.867000579833984,45.0,43.61000061035156,44.05500030517578,890600
2009-07-06 00:00:00+00:00,42.79499816894531,43.09000015258789,42.202999114990234,0.0,1339870
2009-07-07 00:00:00+00:00,40.972999572753906,42.5,40.849998474121094,42.5,4409730
2009-07-08 00:00:00+00:00,41.0890007019043,41.400001525878906,40.71500015258789,41.0,839050
2009-07-09 00:00:00+00:00,40.3380012512207,41.58000183105469,40.005001068115234,41.209999084472656,1638420
2009-07-13 00:00:00+00:00,41.43399810791016,42.20000076293945,40.29999923706055,40.29999923706055,2090240
2009-07-14 00:00:00+00:00,42.50600051879883,42.64500045776367,41.5,41.69900131225586,1405670
2009-07-15 00:00:00+00:00,42.38899993896485,43.20000076293945,42.099998474121094,42.61000061035156,874870
2009-07-16 00:00:00+00:00,43.8849983215332,44.099998474121094,42.650001525878906,42.69900131225586,1689820
2009-07-20 00:00:00+00:00,44.68000030517578,45.900001525878906,44.400001525878906,45.900001525878906,860640
2009-07-21 00:00:00+00:00,44.08100128173828,45.54499816894531,43.900001525878906,44.900001525878906,1332220
2009-07-22 00:00:00+00:00,45.209999084472656,45.36000061035156,44.5,44.599998474121094,1085500
2009-07-23 00:00:00+00:00,45.5989990234375,46.0,45.02000045776367,46.0,674110
2009-07-27 00:00:00+00:00,45.62099838256836,45.970001220703125,45.36100006103515,45.70000076293945,859090
2009-07-28 00:00:00+00:00,45.05099868774414,45.582000732421875,44.21500015258789,45.310001373291016,1173910
2009-07-29 00:00:00+00:00,45.487998962402344,45.70000076293945,44.70000076293945,45.0,614350
2009-07-30 00:00:00+00:00,46.13800048828125,46.599998474121094,45.619998931884766,45.70000076293945,1491960
2009-08-03 00:00:00+00:00,46.645999908447266,47.0,46.20500183105469,47.0,838700
2009-08-04 00:00:00+00:00,46.749000549316406,47.0,46.125,46.5,955390
2009-08-05 00:00:00+00:00,45.71699905395508,47.0,45.40999984741211,46.70000076293945,1502260
2009-08-06 00:00:00+00:00,44.76300048828125,45.68199920654297,44.56999969482422,45.4900016784668,1866540
2009-08-10 00:00:00+00:00,44.70500183105469,45.125,44.025001525878906,44.499000549316406,1258480
2009-08-11 00:00:00+00:00,44.71699905395508,44.89500045776367,43.70000076293945,43.70000076293945,1505640
2009-08-12 00:00:00+00:00,46.0620002746582,46.30699920654297,45.20000076293945,45.20000076293945,1274190
2009-08-13 00:00:00+00:00,45.939998626708984,46.14500045776367,45.599998474121094,46.0,881510
2009-08-17 00:00:00+00:00,44.694149017333984,44.694149017333984,44.694149017333984,44.694149017333984,0
2009-08-18 00:00:00+00:00,44.04676055908203,44.04676055908203,44.04676055908203,44.04676055908203,0
2009-08-19 00:00:00+00:00,44.64316177368164,44.64316177368164,44.64316177368164,44.64316177368164,0
2009-08-20 00:00:00+00:00,45.39997100830078,45.39997100830078,45.39997100830078,45.39997100830078,0
2009-08-24 00:00:00+00:00,46.48899841308594,46.689998626708984,45.70000076293945,46.15999984741211,2130650
2009-08-25 00:00:00+00:00,46.805999755859375,47.0,46.54999923706055,46.970001220703125,576530
2009-08-26 00:00:00+00:00,46.8390007019043,46.974998474121094,46.400001525878906,46.400001525878906,526770
2009-08-27 00:00:00+00:00,47.15999984741211,47.349998474121094,46.33000183105469,46.849998474121094,2536320
2009-08-31 00:00:00+00:00,45.89500045776367,47.290000915527344,45.650001525878906,47.0,3024870
2009-09-01 00:00:00+00:00,46.0880012512207,46.42499923706055,45.61000061035156,46.400001525878906,991180
2009-09-02 00:00:00+00:00,45.77000045776367,46.39899826049805,45.60499954223633,46.209999084472656,569780
2009-09-03 00:00:00+00:00,46.779998779296875,46.900001525878906,45.75,45.97999954223633,1059370
2009-09-08 00:00:00+00:00,47.87799835205078,48.04999923706055,47.55099868774414,47.55099868774414,579760
2009-09-09 00:00:00+00:00,47.85499954223633,48.599998474121094,47.75,48.0,1315820
2009-09-10 00:00:00+00:00,48.18000030517578,48.29899978637695,47.70000076293945,48.20000076293945,542650
2009-09-14 00:00:00+00:00,48.75699996948242,48.80099868774414,48.150001525878906,48.1609992980957,936090
2009-09-15 00:00:00+00:00,49.26100158691406,49.400001525878906,48.92499923706055,49.099998474121094,1031530
2009-09-16 00:00:00+00:00,49.555999755859375,49.76499938964844,49.25,49.56100082397461,1085860
2009-09-17 00:00:00+00:00,49.57099914550781,49.790000915527344,49.255001068115234,49.29999923706055,573860
2009-09-21 00:00:00+00:00,50.0620002746582,50.16999816894531,49.5099983215332,49.61000061035156,739610
2009-09-22 00:00:00+00:00,49.4109992980957,50.025001525878906,49.29999923706055,49.88999938964844,851090
2009-09-23 00:00:00+00:00,49.652000427246094,49.779998779296875,48.82500076293945,49.349998474121094,784730
2009-09-24 00:00:00+00:00,49.49300003051758,49.88800048828125,48.70000076293945,48.70000076293945,1581180
2009-09-28 00:00:00+00:00,49.698001861572266,49.9900016784668,49.599998474121094,49.79999923706055,499480
2009-09-29 00:00:00+00:00,50.47700119018555,50.58000183105469,49.650001525878906,49.900001525878906,2024680
2009-09-30 00:00:00+00:00,50.5989990234375,50.70000076293945,50.099998474121094,50.599998474121094,2719550
2009-10-05 00:00:00+00:00,50.35900115966797,50.45800018310547,49.10499954223633,50.400001525878906,1145950
2009-10-06 00:00:00+00:00,49.79800033569336,50.70000076293945,49.512001037597656,50.560001373291016,2446070
2009-10-07 00:00:00+00:00,49.87099838256836,50.73600006103515,49.650001525878906,50.73600006103515,841000
2009-10-08 00:00:00+00:00,49.32899856567383,50.099998474121094,49.209999084472656,50.0099983215332,701530
2009-10-13 00:00:00+00:00,50.97999954223633,51.099998474121094,50.61000061035156,50.73600006103515,660830
2009-10-14 00:00:00+00:00,51.03400039672851,51.20000076293945,50.61000061035156,51.20000076293945,404210
2009-10-15 00:00:00+00:00,51.29899978637695,51.39899826049805,50.900001525878906,50.900001525878906,206900
2009-10-19 00:00:00+00:00,51.016998291015625,51.54999923706055,50.82600021362305,51.5,590930
2009-10-20 00:00:00+00:00,50.65999984741211,51.040000915527344,50.500999450683594,50.79999923706055,644910
2009-10-21 00:00:00+00:00,49.96500015258789,50.57500076293945,49.72200012207031,50.54999923706055,838030
