Date,Close,High,Low,Open,Volume,Close_nifty_index,High_nifty_index,Low_nifty_index,Open_nifty_index,Volume_nifty_index,Close_sensex,High_sensex,Low_sensex,Open_sensex,Volume_sensex,Close_sp500,High_sp500,Low_sp500,Open_sp500,Volume_sp500,Close_nasdaq,High_nasdaq,Low_nasdaq,Open_nasdaq,Volume_nasdaq,USD_INR,Close_SP500_INR,High_SP500_INR,Low_SP500_INR,Open_SP500_INR,Close_NASDAQ_INR,High_NASDAQ_INR,Low_NASDAQ_INR,Open_NASDAQ_INR,SP500_Correlation,Sensex_Correlation,50_MA,200_MA,1_day_return,5_day_return,10_day_return,Bollinger_Upper,Bollinger_Lower,Volatility_20,RSI_14,12_EMA,26_EMA,MACD,MACD_Signal,OBV
2009-01-26 00:00:00+00:00,27.72100067138672,27.850000381469727,27.25,27.301000595092773,662830,2771.35009765625,2777.300048828125,2685.25,2686.050048828125,0,9004.080078125,9021.9697265625,8791.580078125,8803.0703125,34200,40547.71316574281,41321.27949898504,40117.30819335999,40350.44397354126,6039940000,72192.63748305291,73400.48713714723,71288.695333343,71733.15229293332,1815400000,48.46900177001953,1965307.1812006326,2002801.1691757776,1944445.8818323843,1955745.7403746452,3499105.07394847,3557648.340970685,3455291.900294185,3476834.2854552655,,,28.30472720753063,28.30472720753063,0.018742428451296256,0.0025678500483183875,-0.10933684031195112,30.599485926712592,26.009968488348665,1.1473793595909811,28.338647844587697,28.432509088864258,29.40221768387747,-0.9697085950132127,-0.728378019056736,-11347080.0
2009-01-27 00:00:00+00:00,28.496000289916992,28.589000701904297,27.864999771118164,27.864999771118164,640780,2849.5,2855.39990234375,2765.60009765625,2771.10009765625,0,9257.4697265625,9270.75,9053.7998046875,9077.650390625,39800,41263.03799177613,41494.30685703736,40760.00289711915,40852.70401103515,5353260000,73425.57764229737,73831.0277582556,72640.53211406618,72899.60922892578,1784110000,48.79100036621094,2013264.9017677251,2024548.7410573787,1988721.3162800993,1993244.2963631232,3582507.3856345806,3602289.702390779,3544204.2289791605,3556844.860585152,,,28.320666631062824,28.320666631062824,0.027957129965016758,-0.0005260913267516321,-0.026277092628385845,30.511418312566374,26.129914949559275,1.095375840751774,34.77404777917728,28.442276965949294,29.33509046951003,-0.8928135035607347,-0.7612651159575359,-10706300.0
2009-01-28 00:00:00+00:00,28.256999969482425,28.799999237060547,28.049999237060547,28.611000061035156,813550,2823.949951171875,2873.85009765625,2795.35009765625,2849.35009765625,0,9236.2802734375,9379.6796875,9164.9599609375,9340.58984375,38800,42648.60043028137,42832.54424453247,41264.857052173465,41264.857052173465,6199180000,76034.52332696412,76521.95492865052,74653.22490929626,74675.178926792,2122250000,48.79199981689453,2080910.5043850965,2089885.4909363554,2013394.8977338267,2013394.8977338267,3709876.4482468963,3733659.210867128,3642480.1361049693,3643551.3165226015,,,28.31576919555664,28.31576919555664,-0.008387153214591159,0.026183929756149693,-0.02072429673334719,30.413551532371482,26.2179868587418,1.0488911684074211,33.83696293607278,28.413772812646698,29.25523191395243,-0.8414591013057304,-0.7773039130271748,-11519850.0
2009-01-29 00:00:00+00:00,28.9689998626709,29.10099983215332,27.900999069213867,28.0,987080,2874.800048828125,2881.0,2774.10009765625,2824.050048828125,0,9424.240234375,9438.3095703125,9088.150390625,9111.1201171875,48000,41304.52886441164,42465.26264050417,41256.14507059939,42465.26264050417,5067060000,73692.6643060986,75158.85433905758,73588.07536783442,75140.77156728879,1932100000,48.87300109863281,2018676.2845689007,2075404.8276830912,2016311.6233607589,2075404.8276830912,3601581.663593136,3673238.7706847447,3596470.0882984456,3672355.011360222,,,28.362428528921946,28.362428528921946,0.02519729249238889,0.05919559263692298,0.0481962866570409,30.40793416097363,26.316922896870263,1.0227528160258408,38.75378368989518,28.49919235880427,29.234029539783425,-0.7348371809791558,-0.7688105666175711,-10532770.0
2009-02-02 00:00:00+00:00,28.291000366210938,28.599000930786133,28.0,28.299999237060547,450500,2783.89990234375,2831.699951171875,2752.89990234375,2773.5,0,9149.2998046875,9302.25,9040.5595703125,9128.990234375,46000,40384.65148968506,40645.91229951475,39769.66389093781,40269.67893593595,5673270000,73114.98923764797,73520.57342016604,71455.4511135025,71472.08394100191,1987080000,48.92499923706055,1975819.0433217974,1988601.228243389,1945730.7755222868,1970194.0112173397,3577150.792669617,3596993.998489877,3495957.891211927,3496771.652284646,,,28.35766665140788,28.35766665140788,-0.023404311494150787,0.039689827868991,-0.007054619174945209,30.329110288167545,26.386223014648213,0.985721818379833,36.192614087640955,28.46716282148222,29.164175526926204,-0.697012705443985,-0.7544509943828539,-10983270.0
2009-02-03 00:00:00+00:00,28.10300064086914,28.68899917602539,27.94099998474121,28.5,838680,2803.050048828125,2842.199951171875,2780.699951171875,2780.699951171875,0,9201.849609375,9338.2099609375,9164.16015625,9226.2001953125,41600,40865.62388711608,41064.952461584464,40060.01637829467,40240.828009380486,5886310000,73898.3992722351,74137.68874909727,72101.01535201537,73084.01666574644,2049840000,48.73600006103515,1991627.0482567288,2001341.525674186,1952364.960657638,1961176.9963212723,3601512.3914420493,3613174.4034010097,3513915.088596517,3561822.6406825124,,,28.341750025749207,28.341750025749207,-0.0066452130680515475,0.013780165226023655,0.016383400672283388,30.250597244960257,26.432902806538156,0.9544236096055254,43.23475442778881,28.41113787061867,29.085569979810867,-0.6744321091921961,-0.7384472173447224,-11821950.0
2009-02-04 00:00:00+00:00,28.020000457763672,28.5,27.81999969482422,28.299999237060547,420750,2780.050048828125,2816.800048828125,2754.85009765625,2802.75,0,9090.8798828125,9247.08984375,9017.080078125,9241.5595703125,29600,40405.59668963961,41358.16704682773,40257.51673630555,40674.5711188931,6420450000,73557.192932521,75236.5703176721,73257.14515291108,73661.08685427345,2197050000,48.55099868774414,1961732.0718562119,2007980.314018036,1954542.6422362085,1974791.0490179346,3571275.177540969,3652810.626763668,3556707.5581868677,3576319.3311996376,,,28.322823580573587,28.322823580573587,-0.0029534277910795437,-0.016704092760756573,-0.017221396209185502,30.177634865282002,26.468012295865172,0.9274056423542075,44.94613894158218,28.350962884025595,29.006638904103667,-0.6556760200780722,-0.7218929778913924,-12242700.0
2009-02-05 00:00:00+00:00,28.618999481201172,28.780000686645508,28.200000762939453,28.200000762939453,528480,2843.10009765625,2852.5,2778.64990234375,2779.35009765625,0,9300.8603515625,9321.3798828125,9160.830078125,9161.490234375,28400,41205.58168973541,41434.5427851181,39941.91446684417,40518.70137691498,6624030000,75325.08136020508,75721.13454931183,72854.25797966309,73003.8104136032,2511750000,48.71500015258789,2007329.9183029332,2018483.7580994377,1945770.3693469663,1973868.5437590764,3669461.3499560854,3688755.081123854,3549095.188595965,3556380.6354381777,,,28.33927779727512,28.33927779727512,0.02137755223596116,0.012810967622525649,0.03933033885501169,30.144117462905452,26.534438131644787,0.9024198328151661,56.42502175780068,28.39219928359107,28.977924872777557,-0.5857255891864881,-0.6946595001504116,-11714220.0
2009-02-09 00:00:00+00:00,29.555999755859375,29.700000762939453,29.0,29.388999938964844,1100710,2934.5,2957.39990234375,2891.75,2919.699951171875,0,9647.4697265625,9724.8701171875,9510.6298828125,9589.9501953125,45000,42220.98114039702,42469.48521981109,41821.04498016508,42140.895556594245,5574370000,77247.9578867834,77571.68921022676,76497.58730876772,77208.15504946839,1906940000,48.5359992980957,2049237.5109952218,2061298.9048192368,2029826.2098029214,2045350.4771559825,3749306.8297722456,3765019.453059664,3712886.8439243645,3747374.959288262,,,28.40331579509534,28.40331579509534,0.03274049727956729,0.020263036210127483,0.08065811128413247,30.244006626492805,26.56262496369788,0.9203454156987309,56.887618530225204,28.571245510093885,29.020745234487322,-0.4494997243934371,-0.6456275449990168,-10613510.0
2009-02-10 00:00:00+00:00,29.450000762939453,29.600000381469727,29.0,29.100000381469727,643300,2925.699951171875,2937.5,2877.60009765625,2933.0,0,9618.5400390625,9648.3896484375,9459.58984375,9462.1396484375,37600,40193.35663250857,42180.284185621655,39990.72882688325,42122.94598263642,6770170000,74089.67776847444,77674.31048774719,73887.05292866938,76679.14729618467,2443370000,48.59199905395508,1953075.5474621356,2049624.3292432837,1943229.4573228848,2046838.1513380697,3600165.552033547,3774350.0217372244,3590319.606009431,3725993.0528742876,,,28.455650043487548,28.455650043487548,-0.003586378190401307,0.040967105500898215,0.08228291073551075,30.30738688203575,26.603913204939346,0.9258684192741012,62.879235138682716,28.70643862591628,29.052541940298592,-0.34610331438231157,-0.5857226988756757,-11256810.0
2009-02-11 00:00:00+00:00,29.142000198364254,29.450000762939453,29.0,29.399999618530273,409900,2893.050048828125,2939.0,2886.550048828125,2927.39990234375,0,9465.830078125,9578.990234375,9445.5400390625,9559.0302734375,33800,40526.43487016112,40744.19776844233,39970.359211938456,40218.74538864009,5926460000,74394.54661560059,74994.36769528314,73366.48619273677,74447.04112135246,2236450000,48.608001708984375,1969909.0154278358,1980494.0347596423,1942879.288882624,1954952.844584225,3616170.249030231,3645326.3530965257,3566198.2862387276,3618721.902055531,,,28.488333384195965,28.488333384195965,-0.01045842297439914,0.03697112528205038,0.05126075872305269,29.76643842092257,26.946661630957315,0.704944197491314,54.90288079407383,28.773448098600586,29.059168477933085,-0.28572037933249916,-0.5257222349670404,-11666710.0
2009-02-12 00:00:00+00:00,29.815000534057617,29.899999618530273,29.315000534057617,29.548999786376953,1040710,2948.35009765625,2969.75,2896.85009765625,2896.949951171875,0,9634.740234375,9695.58984375,9540.599609375,9540.599609375,30000,40713.00842536194,40727.14398473874,39390.50203263061,40455.62282852596,6476460000,75153.73800648004,75192.73798802309,72893.3397780871,73616.26162088569,2428250000,48.74700164794922,1984637.088804089,1985326.1549403244,1920168.8674981915,1972090.3126909668,3663519.390451426,3665420.5226159752,3553331.754286934,3588572.026549176,,,28.548636436462402,28.548636436462402,0.023093827846831783,0.06406138640146208,0.04628720629987293,29.886935216230896,26.881164950089904,0.7514425665352483,68.57983173153926,28.933686934824745,29.115156037646013,-0.18146910282126782,-0.4568716085378859,-10626000.0
2009-02-17 00:00:00+00:00,28.14900016784668,28.479999542236328,27.709999084472656,27.96500015258789,473580,2776.14990234375,2806.5,2736.64990234375,2755.14990234375,0,9015.1796875,9112.990234375,8929.6201171875,8939.3798828125,36800,39024.45625699614,40480.26440018462,39024.45625699614,40480.26440018462,5907820000,72724.13981221011,73819.94748292537,72582.21855147555,73636.98489465332,2335370000,49.45000076293945,1929759.3916817566,2001749.1054731202,1929759.3916817566,2001749.1054731202,3596208.7691979054,3650396.45935081,3589190.7627463043,3641348.9592211675,,,28.53126094652259,28.53126094652259,-0.055877925083645974,-0.016422632582359098,-0.003822054774122674,29.83816441112717,26.859335817754665,0.7447071483431269,55.247602096906256,28.812965893751198,29.043588936179397,-0.2306230424281992,-0.41162189531594856,-11099580.0
2009-02-18 00:00:00+00:00,28.298999786376953,28.3799991607666,28.000999450683594,28.200000762939453,320420,2789.35009765625,2802.14990234375,2767.60009765625,2776.699951171875,0,9042.6298828125,9111.26953125,8977.7998046875,9034.900390625,27400,39338.21540821227,39724.90166175994,38939.554841810605,39469.93894030456,5740710000,73244.36236021575,74239.77127376711,72570.2804167755,73877.03364592744,2029710000,49.89500045776367,1962780.2758003573,1982073.9865981292,1942889.1066572538,1969352.6214944,3654527.493491573,3704193.4216888803,3620894.174615051,3686094.627581772,,,28.521583398183186,28.521583398183186,0.0053287725189477,-0.04252943496635486,-0.02312817423694702,29.8336120087748,26.930088285719826,0.7258809307637437,57.13535898264048,28.73389418492439,28.98843418434218,-0.25453999941778704,-0.38020551613631626,-10779160.0
2009-02-19 00:00:00+00:00,27.488000869750977,27.948999404907227,27.295000076293945,27.948999404907227,1044230,2736.449951171875,2789.300048828125,2709.300048828125,2789.300048828125,0,8843.2099609375,8943.7802734375,8762.580078125,8943.7802734375,28000,38635.42293252563,39559.967630645726,38540.68826747127,39080.33346571354,5746940000,71563.86713436898,73662.94246041868,71549.48725199886,73336.08016578667,1991000000,49.599998474121094,1916316.9185002944,1962174.3341163078,1911618.0792581516,1938384.4802675352,3549567.700666906,3653681.8336360366,3548854.4585232898,3637469.464321041,,,28.480240097045897,28.480240097045897,-0.02865821840870819,-0.06662138683736474,-0.028383566719648923,29.83586123522088,26.827439088265447,0.7521055367388588,48.529969210448854,28.542218290282328,28.877290975853942,-0.33507268557161396,-0.3711789500233758,-11823390.0
2009-02-23 00:00:00+00:00,27.52300071716309,27.59000015258789,27.020999908447266,27.200000762939453,1251550,2733.89990234375,2746.199951171875,2677.550048828125,2737.25,0,8822.0595703125,8856.51953125,8619.2197265625,8707.349609375,32400,36647.65511880093,38349.55804831395,36600.324117292184,38122.770060539246,6509300000,68417.36741226446,71615.09428932564,68366.09742665151,71615.09428932564,1977740000,49.301998138427734,1806802.6244448652,1890709.8395075006,1804469.111496591,1879528.7385564144,3373112.9207955888,3530767.2453356595,3370585.208060342,3530767.2453356595,,,28.443423197819637,28.443423197819637,0.0012732772957173566,-0.05555553737495478,-0.020638362825305512,29.842642217784952,26.807958215564657,0.758671000555074,43.22894987215321,28.38541558672552,28.776973178913877,-0.39155759218835584,-0.37525467845637184,-10571840.0
2009-02-24 00:00:00+00:00,27.947999954223633,28.200000762939453,27.68000030517578,27.700000762939453,736690,2762.5,2789.35009765625,2733.449951171875,2733.449951171875,0,8902.5595703125,8995.0400390625,8880.150390625,8913.4404296875,32200,38482.26974423276,38599.23742495943,37066.19888612884,37066.19888612884,7234490000,71765.64172459999,71926.9089928898,69440.20198409213,69652.23970275605,2339660000,49.77399826049805,1915416.4273094581,1921238.3764464818,1844932.9188814515,1844932.9188814515,3572062.926363766,3580089.843095098,3456316.492764835,3466870.4578047725,,,28.425074188797563,28.425074188797563,0.015441602513766473,-0.06261950516154824,-0.002569611076508327,29.82086278912548,26.77343767168995,0.7618562793588819,47.90394679811876,28.318120874032925,28.715567754862747,-0.39744688082982194,-0.3796931189310619,-9835150.0
2009-02-25 00:00:00+00:00,28.018999099731445,28.190000534057617,27.604999542236328,28.100000381469727,787880,2785.64990234375,2797.800048828125,2731.89990234375,2762.199951171875,0,8954.8603515625,8998.3095703125,8788.9404296875,8905.5595703125,37200,38055.30517430417,38812.52914000489,37457.78318163939,38340.881162138656,7483640000,70917.99446620233,72322.4924234692,69878.67448036373,71083.66643617675,2345380000,49.75199890136719,1893327.5012231742,1931000.907132805,1863599.5877005733,1907535.4774561722,3528311.982769663,3598188.5635965765,3476603.7359760515,3536554.494437817,,,28.4105715070452,28.4105715070452,0.0025404016610885982,-0.00461831920636846,-0.020965106829253233,29.809105222348254,26.83349521863075,0.7439025009293768,42.9420403711992,28.272102139525003,28.66397007670487,-0.39186793717986745,-0.38212808258082304,-9047270.0
2009-02-26 00:00:00+00:00,28.016000747680664,28.200000762939453,27.309999465942383,28.049999237060547,871000,2763.64990234375,2787.199951171875,2708.449951171875,2785.699951171875,0,8891.6103515625,8944.1103515625,8728.66015625,8944.1103515625,42200,37786.04522865359,39120.64882881101,37731.83700942993,38435.02743839845,7599970000,69840.66263796017,72518.90709437616,69840.66263796017,72118.37590397336,2301990000,50.19200134277344,1896557.2328546788,1963543.6585458505,1893836.4138426157,1929130.948797629,3505442.6329046832,3639869.0822573905,3505442.6329046832,3619765.62021087,,,28.396965618791253,28.396965618791253,-0.00010701139038227225,-0.010000319475337971,-0.05210444650492363,29.77934651377923,26.929853963820868,0.7123731374895906,47.72915058176548,28.232701925395105,28.615972348629004,-0.38327042323389904,-0.38235655071143826,-9918270.0
2009-03-02 00:00:00+00:00,26.756000518798828,27.350000381469727,26.600000381469727,27.15999984741211,1439290,2622.39990234375,2688.5,2611.550048828125,2672.14990234375,0,8427.2900390625,8635.2001953125,8393.0498046875,8583.0595703125,35200,36124.46910273866,37606.416643975535,36066.73783282167,37606.416643975535,7868290000,68187.62673895108,70721.11396789551,68150.51512805512,69903.07917682221,2033110000,51.54600143432617,1862071.9361840384,1938460.4062702307,1859096.1200620919,1938460.4062702307,3514799.50568927,3645390.6420262866,3512886.550540797,3603224.2195122936,0.5770432877534248,0.9725078817261116,28.342266782124838,28.342266782124838,-0.04497430736919672,-0.026629814020330378,-0.09147708571643964,29.845255853358207,26.818444631871284,0.7567028053717312,40.550013675541244,28.00551709361106,28.47819665753047,-0.47267956391941013,-0.40042115335303263,-11357560.0
2009-03-03 00:00:00+00:00,26.93600082397461,27.075000762939453,26.625,26.850000381469727,1298960,2645.199951171875,2655.699951171875,2611.949951171875,2611.949951171875,0,8446.490234375,8501.4599609375,8373.240234375,8473.25,40600,36131.8682142743,36927.843699788216,35922.754024334725,36552.68724368653,7583230000,68545.88831610048,69888.25649115724,68129.21812640505,69604.94457840455,2338880000,51.88899993896485,1874846.5075651652,1916148.8794844144,1863995.781376154,1896682.3861566517,3556777.594650429,3626431.736804018,3535156.9952027546,3611730.964980486,0.5164372832236027,0.9603951435710711,28.29690336411999,28.29690336411999,0.006727474274389911,-0.02132761246568704,-0.07569828286918578,29.90986439495001,26.675336105538275,0.8086320723529339,42.49722900925002,27.840976129051608,28.363959929118927,-0.522983800067319,-0.42493368269588994,-10058600.0
2009-03-04 00:00:00+00:00,25.981000900268555,27.3700008392334,25.854999542236328,27.299999237060547,1608580,2576.699951171875,2663.89990234375,2564.10009765625,2645.89990234375,0,8197.919921875,8535.0302734375,8167.75,8535.0302734375,51400,36664.32902323548,37242.939014309086,35930.393390026875,35930.393390026875,7673620000,69625.55410359986,70476.75620179623,68604.11535275634,68938.42334759887,2305180000,51.43199920654297,1885719.7412314774,1915478.809833273,1847971.964326639,1847971.964326639,3580981.4434114625,3624760.469050506,3528446.8063885467,3545640.9349140287,0.5026056153929518,0.9666129810234926,28.224531412124634,28.224531412124634,-0.035454406537441474,-0.07038067329243058,-0.12859297551947024,30.081320916540996,26.25237964498244,0.9572353178896381,32.598945019263496,27.554826093854214,28.187444445500383,-0.632618351646169,-0.4664706164859458,-11667180.0
2009-03-05 00:00:00+00:00,26.63400077819824,26.700000762939453,25.690000534057617,25.690000534057617,761290,2620.14990234375,2628.10009765625,2539.449951171875,2576.75,0,8325.8203125,8347.099609375,8047.169921875,8103.75,52200,35283.05706055602,36612.60268161073,35044.23564929748,36612.60268161073,7507250000,67179.70513431821,69416.46228828002,67114.571448504,68874.72064959351,2325840000,51.69300079345703,1823887.096626912,1892615.2994710307,1811541.7012252298,1892615.2994710307,3472720.5508125206,3588345.240147039,3469353.5951400455,3560340.9891885687,0.5375784646882922,0.9675893208287885,28.176333514126863,28.176333514126863,0.02513374601834273,-0.04943068510775184,-0.05382071763170315,30.118043222998416,26.053357419396605,1.0161714509004525,29.97532418540922,27.413160660676372,28.072374544218743,-0.6592138835423711,-0.5050192698972309,-10905890.0
